step,time,environment,noise,atomic_frequency,true_detuning,excitation_probability_plus,excitation_probability_minus,measured_frequency,measured_offset,estimated_offset,servo_correction,corrected_offset,fractional_frequency
9454,9454.0,"{'time': 9454.0, 'dt': 1.0, 'elapsed_time': 9454.0, 'temperature': 300.1482930261253, 'magnetic': 4.991462860482953e-05, 'laser_power': 1.0011777119866931, 'pressure': 101326.3272025958, 'humidity': 45.19020785379522}","{'white': 0.0002138064336846942, 'random_walk': 2.2606491322579586e-05, 'flicker': 1.5362582877153525e-05, 'laser_phase': 1.2713627733821122e-06, 'qpn': -1.432140369111943e-15, 'temperature': 2.9658605225063186e-06, 'zeeman': -4.26856975852368e-10, 'blackbody': 1.6027525778983116e-06, 'aging': 4.727000000000001e-06, 'total': 0.00026234205689980604}",429228004229873.0,0.0005732582406549733,0.49981990561614903,0.5001800943838509,429228004229873.0,0.0009004719192547139,0.000738765013347537,3.8938250667376855e-05,0.0005343199899875964,2.097887161091349e-18
9455,9455.0,"{'time': 9455.0, 'dt': 1.0, 'elapsed_time': 9455.0, 'temperature': 300.1415873384966, 'magnetic': 4.999931505233323e-05, 'laser_power': 1.0006855680542752, 'pressure': 101326.41983939678, 'humidity': 45.207334980360606}","{'white': 0.00014663715107316713, 'random_walk': 2.3427744379065465e-05, 'flicker': 9.493741258604979e-06, 'laser_phase': 3.7936443719229647e-07, 'qpn': 1.2558770184773149e-14, 'temperature': 2.8317467699321243e-06, 'zeeman': -3.4247383338728543e-12, 'blackbody': 1.5302261330301286e-06, 'aging': 4.7275e-06, 'total': 0.00018902747063881254}",429228004229873.0,0.0007233474606264089,0.49977275370099383,0.5002272462990062,429228004229873.0,0.0011362314950308372,0.000984412808416654,5.1220640420832706e-05,0.0006721268202055762,2.647151359728916e-18
9456,9456.0,"{'time': 9456.0, 'dt': 1.0, 'elapsed_time': 9456.0, 'temperature': 300.1316159484878, 'magnetic': 5.0031210543354584e-05, 'laser_power': 1.0009336620197682, 'pressure': 101326.60095529706, 'humidity': 45.16712889030981}","{'white': 4.681085137293323e-05, 'random_walk': 2.374649380497898e-05, 'flicker': 1.1368090814811834e-05, 'laser_phase': 6.668995994146497e-07, 'qpn': -2.1635634266147984e-14, 'temperature': 2.6323189697563977e-06, 'zeeman': 1.560527167729058e-10, 'blackbody': 1.4223879462189676e-06, 'aging': 4.728e-06, 'total': 9.13751985391952e-05}",429228004229873.0,0.0007635020187447714,0.49976013877589104,0.5002398612241089,429228004229873.0,0.0011993061205446687,0.0011172241792668071,5.786120896334036e-05,0.000705640809781431,2.7941003586112252e-18
9457,9457.0,"{'time': 9457.0, 'dt': 1.0, 'elapsed_time': 9457.0, 'temperature': 300.1223813538324, 'magnetic': 5.000485760337061e-05, 'laser_power': 1.0009347442322558, 'pressure': 101326.44348589152, 'humidity': 45.21893032785555}","{'white': -4.564748808050914e-05, 'random_walk': 2.3492327568145566e-05, 'flicker': 1.0708934868091031e-05, 'laser_phase': -3.993207058954161e-07, 'qpn': 3.308640921115995e-14, 'temperature': 2.447627076647905e-06, 'zeeman': 2.4288016853021117e-11, 'blackbody': 1.3225276099351883e-06, 'aging': 4.7285000000000006e-06, 'total': -3.346867342481602e-06}",429228004229873.0,0.0007022939424389495,0.49977936785813737,0.5002206321418625,429228004229873.0,0.0011031607093128781,0.0011085324768355161,5.742662384177581e-05,0.0006448673185971736,2.5701042300168295e-18
9458,9458.0,"{'time': 9458.0, 'dt': 1.0, 'elapsed_time': 9458.0, 'temperature': 300.11735605946893, 'magnetic': 4.983124899533195e-05, 'laser_power': 1.001871429114169, 'pressure': 101326.00586464691, 'humidity': 45.26957059275854}","{'white': -9.601281790079898e-05, 'random_walk': 2.1757698768770174e-05, 'flicker': 1.94722623165417e-05, 'laser_phase': -1.3010965196518697e-06, 'qpn': 3.301132287605846e-14, 'temperature': 2.3471211893786407e-06, 'zeeman': -8.437550233402475e-10, 'blackbody': 1.2681893482504845e-06, 'aging': 4.729e-06, 'total': -4.7740486519521874e-05}",429228004229873.0,0.0005971268320776518,0.49981240707750935,0.5001875929224906,429228004229873.0,0.0009379646124531293,0.0010031157392587184,5.215578696293592e-05,0.0005449710451147159,2.1852362921567497e-18
9459,9459.0,"{'time': 9459.0, 'dt': 1.0, 'elapsed_time': 9459.0, 'temperature': 300.13305447601783, 'magnetic': 4.975808528502211e-05, 'laser_power': 1.0017113722927644, 'pressure': 101325.84477032763, 'humidity': 45.28199817725825}","{'white': 6.0858968116487766e-05, 'random_walk': 2.097543636427134e-05, 'flicker': 1.686018242792471e-05, 'laser_phase': -4.48743812070693e-07, 'qpn': 1.0691397812931275e-14, 'temperature': 2.6610895203566546e-06, 'zeeman': -1.2095735748894764e-09, 'blackbody': 1.4379446123412133e-06, 'aging': 4.7295e-06, 'total': 0.00010707316766642749}",429228004229873.0,0.0006520442127811434,0.4997951542748615,0.5002048457251385,429228004229873.0,0.0010242286256924304,0.001016164220675369,5.2808211033768456e-05,0.0005992360017473749,2.3862110943346206e-18
9460,9460.0,"{'time': 9460.0, 'dt': 1.0, 'elapsed_time': 9460.0, 'temperature': 300.11930554353967, 'magnetic': 4.974769109567257e-05, 'laser_power': 1.001607177699988, 'pressure': 101326.37878532635, 'humidity': 45.255802555263074}","{'white': -7.674272942174794e-05, 'random_walk': 2.0798920056282564e-05, 'flicker': 1.4987904403750035e-05, 'laser_phase': 1.7536022840127117e-06, 'qpn': -1.2333395070010284e-14, 'temperature': 2.3861108707933456e-06, 'zeeman': -1.2615445216371718e-09, 'blackbody': 1.2892686999162675e-06, 'aging': 4.7300000000000005e-06, 'total': -3.0798184663848055e-05}",429228004229873.0,0.0005684378170835268,0.49982141999677954,0.5001785800032205,429228004229873.0,0.000892900016102316,0.000939982752653002,4.8999137632650105e-05,0.0005194386794508767,2.080246412869472e-18
9461,9461.0,"{'time': 9461.0, 'dt': 1.0, 'elapsed_time': 9461.0, 'temperature': 300.1172345242714, 'magnetic': 4.970078893749913e-05, 'laser_power': 1.00171033346726, 'pressure': 101325.46541489805, 'humidity': 45.310552262518875}","{'white': -9.756528814576496e-05, 'random_walk': 2.0254205803249967e-05, 'flicker': 1.5324260486086956e-05, 'laser_phase': -2.819572170704839e-06, 'qpn': 3.5919455016636285e-14, 'temperature': 2.3446904854279184e-06, 'zeeman': -1.4960553125043469e-09, 'blackbody': 1.2668752279203414e-06, 'aging': 4.730500000000001e-06, 'total': -5.6465824333177655e-05}",429228004229873.0,0.00046297285511769906,0.4998545527900064,0.5001454472099935,429228004229873.0,0.0007272360499678554,0.0008084980593991128,4.242490296995565e-05,0.0004205479521477434,1.6942884499641925e-18
9462,9462.0,"{'time': 9462.0, 'dt': 1.0, 'elapsed_time': 9462.0, 'temperature': 300.1271988039968, 'magnetic': 4.975308687677129e-05, 'laser_power': 1.0017344089709888, 'pressure': 101325.12242569559, 'humidity': 45.25023127450046}","{'white': 1.9651497824923027e-06, 'random_walk': 2.0687421877221278e-05, 'flicker': 1.4887756208397396e-05, 'laser_phase': -1.0621393073366979e-06, 'qpn': -3.246596566082733e-14, 'temperature': 2.5439760799361013e-06, 'zeeman': -1.2345656161435642e-09, 'blackbody': 1.3746210250836374e-06, 'aging': 4.731e-06, 'total': 4.5126551067711904e-05}",429228004229873.0,0.0004656745032154553,0.4998537040422607,0.5001462959577393,429228004229873.0,0.0007314797886964763,0.0007608981503501432,4.0044907517507165e-05,0.0004256295956979482,1.7041753601536503e-18
9463,9463.0,"{'time': 9463.0, 'dt': 1.0, 'elapsed_time': 9463.0, 'temperature': 300.12000873610214, 'magnetic': 4.960989132004652e-05, 'laser_power': 1.0018218150114333, 'pressure': 101325.03860055326, 'humidity': 45.16851053582404}","{'white': -7.004788177314323e-05, 'random_walk': 1.9181392373004955e-05, 'flicker': 1.5140245477498974e-05, 'laser_phase': -2.5902985327506914e-07, 'qpn': -4.602966791184226e-14, 'temperature': 2.400174722042721e-06, 'zeeman': -1.9505433997673964e-09, 'blackbody': 1.2968722705531121e-06, 'aging': 4.7315e-06, 'total': -2.7558677372747976e-05}",429228004229873.0,0.0003980709183252002,0.4998749423340421,0.5001250576659579,429228004229873.0,0.0006252883297895584,0.0006770866720354274,3.5854333601771376e-05,0.00036221658472342886,1.4567743102211135e-18
9464,9464.0,"{'time': 9464.0, 'dt': 1.0, 'elapsed_time': 9464.0, 'temperature': 300.1208596999543, 'magnetic': 4.968680814283072e-05, 'laser_power': 1.0023772356712835, 'pressure': 101324.39588669337, 'humidity': 45.2732097656089}","{'white': -6.165058914344748e-05, 'random_walk': 1.983352799686095e-05, 'flicker': 2.009133503396716e-05, 'laser_phase': -2.0433643683974686e-06, 'qpn': 6.484166430080366e-14, 'temperature': 2.417193999085612e-06, 'zeeman': -1.565959285846399e-09, 'blackbody': 1.3060737529981614e-06, 'aging': 4.732000000000001e-06, 'total': -1.5315388623377245e-05}",429228004229873.0,0.0003469011961000516,0.499891017775944,0.500108982224056,429228004229873.0,0.0005449111202798784,0.0005953976885687273,3.1769884428436365e-05,0.00031513131167161524,1.2695143721052537e-18
9465,9465.0,"{'time': 9465.0, 'dt': 1.0, 'elapsed_time': 9465.0, 'temperature': 300.11744185943184, 'magnetic': 4.952572760759157e-05, 'laser_power': 1.0031371021393722, 'pressure': 101323.88755092793, 'humidity': 45.34393721161589}","{'white': -9.594133354194166e-05, 'random_walk': 1.812876508731869e-05, 'flicker': 2.6869484047098525e-05, 'laser_phase': -1.6565420439666294e-06, 'qpn': 4.5714984791503905e-14, 'temperature': 2.348837188636708e-06, 'zeeman': -2.371361962042148e-09, 'blackbody': 1.2691170761408806e-06, 'aging': 4.7325e-06, 'total': -4.425154350296054e-05}",429228004229873.0,0.0002708797681686547,0.4999149006114424,0.5000850993885576,429228004229873.0,0.0004254969427880395,0.0004903932529623069,2.651966264811535e-05,0.00024436010552053935,9.913075069541937e-19
9466,9466.0,"{'time': 9466.0, 'dt': 1.0, 'elapsed_time': 9466.0, 'temperature': 300.1203982653013, 'magnetic': 4.9510645324560375e-05, 'laser_power': 1.0023276904324177, 'pressure': 101324.54851932332, 'humidity': 45.39406210679769}","{'white': -6.648960730327342e-05, 'random_walk': 1.7835660539284187e-05, 'flicker': 1.7656969642528307e-05, 'laser_phase': 2.033107039529815e-06, 'qpn': 3.420218364847362e-14, 'temperature': 2.407965306025517e-06, 'zeeman': -2.446773377198135e-09, 'blackbody': 1.3010842447897912e-06, 'aging': 4.733e-06, 'total': -2.0524267270290815e-05}",429228004229873.0,0.00022383583825024854,0.49992967989772613,0.5000703201022738,429228004229873.0,0.00035160051136920445,0.00040461462126598833,2.2230731063299418e-05,0.00020160510718694911,8.191462530504064e-19
9467,9467.0,"{'time': 9467.0, 'dt': 1.0, 'elapsed_time': 9467.0, 'temperature': 300.1204535628901, 'magnetic': 4.951783731503779e-05, 'laser_power': 1.0025423523085653, 'pressure': 101324.32184191493, 'humidity': 45.45439191982747}","{'white': -6.604895715288466e-05, 'random_walk': 1.7760774041426393e-05, 'flicker': 1.9201736655961482e-05, 'laser_phase': -7.502787532025479e-07, 'qpn': 4.092663309943963e-14, 'temperature': 2.409071257801543e-06, 'zeeman': -2.410813424811075e-09, 'blackbody': 1.3016821782379151e-06, 'aging': 4.7335000000000005e-06, 'total': -2.1394882545158053e-05}",429228004229873.0,0.00018021022464179105,0.49994338528833726,0.5000566147116627,429228004229873.0,0.00028307355831369563,0.0003294981133326808,1.8474905666634044e-05,0.000161735318975157,6.594946171361541e-19
9468,9468.0,"{'time': 9468.0, 'dt': 1.0, 'elapsed_time': 9468.0, 'temperature': 300.12601117576827, 'magnetic': 4.9480354185127035e-05, 'laser_power': 1.0016238171613827, 'pressure': 101323.68854870946, 'humidity': 45.474731550082375}","{'white': -1.058514738833212e-05, 'random_walk': 1.7241293936830174e-05, 'flicker': 9.367387672821937e-06, 'laser_phase': -2.0590077661398787e-06, 'qpn': 1.7656481190870178e-14, 'temperature': 2.5202235153653875e-06, 'zeeman': -2.598229074364835e-09, 'blackbody': 1.3617783945180894e-06, 'aging': 4.734e-06, 'total': 2.2577930153645703e-05}",429228004229873.0,0.0001843132491288027,0.49994209628518715,0.5000579037148127,429228004229873.0,0.00028951857406395165,0.0003047893992100451,1.7239469960502255e-05,0.00016707377916830044,6.745099835305714e-19
9469,9469.0,"{'time': 9469.0, 'dt': 1.0, 'elapsed_time': 9469.0, 'temperature': 300.12943540000293, 'magnetic': 4.957751455480248e-05, 'laser_power': 1.0012612021904752, 'pressure': 101322.89412573935, 'humidity': 45.44042130048338}","{'white': 2.3544782661360533e-05, 'random_walk': 1.8057003889122656e-05, 'flicker': 5.616407777154896e-06, 'laser_phase': -2.612216434178132e-06, 'qpn': -1.488937115840797e-14, 'temperature': 2.5887080000586597e-06, 'zeeman': -2.1124272259876287e-09, 'blackbody': 1.3988072705094337e-06, 'aging': 4.7345e-06, 'total': 5.332588072191269e-05}",429228004229873.0,0.00022039965989021314,0.4999307594049848,0.5000692405950152,429228004229873.0,0.00034620297507600983,0.0003303843966908837,1.8519219834544184e-05,0.00020188044005566895,8.065712667028148e-19
9470,9470.0,"{'time': 9470.0, 'dt': 1.0, 'elapsed_time': 9470.0, 'temperature': 300.1474713948532, 'magnetic': 4.9493706687279464e-05, 'laser_power': 1.0011799281140605, 'pressure': 101321.72945863301, 'humidity': 45.405619170754264}","{'white': 0.00020379242558690077, 'random_walk': 1.709217958033331e-05, 'flicker': 4.872627330530607e-06, 'laser_phase': -3.8413146598449305e-06, 'qpn': -1.5596222231669742e-14, 'temperature': 2.94942789706397e-06, 'zeeman': -2.531466563602694e-09, 'blackbody': 1.5938658311876298e-06, 'aging': 4.735e-06, 'total': 0.00023119168008401152}",429228004229873.0,0.0004330721201396805,0.49986394638256837,0.5001360536174316,429228004229873.0,0.0006802680871581535,0.000546624409508904,2.9331220475445203e-05,0.0004037408996642353,1.5848641758095448e-18
9471,9471.0,"{'time': 9471.0, 'dt': 1.0, 'elapsed_time': 9471.0, 'temperature': 300.12296402911517, 'magnetic': 4.9542080127549616e-05, 'laser_power': 1.0009619581251847, 'pressure': 101321.03557780923, 'humidity': 45.36431140435788}","{'white': -4.139353064891713e-05, 'random_walk': 1.7424025989218665e-05, 'flicker': 2.7956287657484286e-06, 'laser_phase': -2.416900390477894e-06, 'qpn': -1.99172297887782e-14, 'temperature': 2.459280582303336e-06, 'zeeman': -2.2895993622519323e-09, 'blackbody': 1.3288282258074762e-06, 'aging': 4.735500000000001e-06, 'total': -1.5069457095596599e-05}",429228004229873.0,0.0003886714425686387,0.4998778952663503,0.5001221047336496,429228004229873.0,0.000610523668248264,0.0005861163232657522,3.130581616328761e-05,0.0003573656264053511,1.4223761316405118e-18
9472,9472.0,"{'time': 9472.0, 'dt': 1.0, 'elapsed_time': 9472.0, 'temperature': 300.12507488567707, 'magnetic': 4.945620097308222e-05, 'laser_power': 1.000488428524993, 'pressure': 101321.6174574587, 'humidity': 45.3257812793314}","{'white': -2.039725716368657e-05, 'random_walk': 1.6427858482809604e-05, 'flicker': -1.738251050152372e-06, 'laser_phase': 1.599797494715122e-06, 'qpn': -1.8746338163587584e-14, 'temperature': 2.5014977135413122e-06, 'zeeman': -2.7189951345889125e-09, 'blackbody': 1.3516537613926887e-06, 'aging': 4.736e-06, 'total': 4.4785802247388576e-06}",429228004229873.0,0.00036184420663008994,0.4998863232908499,0.50011367670915,429228004229873.0,0.0005683835457501174,0.00057515686404615,3.07578432023075e-05,0.0003310863634277824,1.3241995865808412e-18
9473,9473.0,"{'time': 9473.0, 'dt': 1.0, 'elapsed_time': 9473.0, 'temperature': 300.13152539079186, 'magnetic': 4.945481892043777e-05, 'laser_power': 0.9998490248007488, 'pressure': 101321.51862572257, 'humidity': 45.33381494255678}","{'white': 4.399550857307434e-05, 'random_walk': 1.6250898248289855e-05, 'flicker': -7.714248925083558e-06, 'laser_phase': -5.299305330481416e-07, 'qpn': 8.729573287204393e-15, 'temperature': 2.630507815837291e-06, 'zeeman': -2.7259053978111456e-09, 'blackbody': 1.4214086357466699e-06, 'aging': 4.7365e-06, 'total': 6.078791791814823e-05}",429228004229873.0,0.00039187428134593067,0.4998768890649031,0.5001231109350969,429228004229873.0,0.000615554675484492,0.0006001240845861547,3.200620422930773e-05,0.00035986807711662293,1.43409719174528e-18
9474,9474.0,"{'time': 9474.0, 'dt': 1.0, 'elapsed_time': 9474.0, 'temperature': 300.1445048823348, 'magnetic': 4.9393949953426346e-05, 'laser_power': 0.999813949954906, 'pressure': 101322.04279458689, 'humidity': 45.390164833196145}","{'white': 0.000173678145314434, 'random_walk': 1.5478654254306933e-05, 'flicker': -7.369060090628367e-06, 'laser_phase': 1.4468501454014946e-06, 'qpn': 3.7815713694298784e-14, 'temperature': 2.890097646695722e-06, 'zeeman': -3.030250232868284e-09, 'blackbody': 1.561780701054573e-06, 'aging': 4.7370000000000006e-06, 'total': 0.0001924204377588472}",429228004229873.0,0.0005522885148754701,0.49982649344938274,0.5001735065506172,429228004229873.0,0.0008675327530861809,0.0007653917306055242,4.0269586530276215e-05,0.000512018928345194,2.0211466738819163e-18
9475,9475.0,"{'time': 9475.0, 'dt': 1.0, 'elapsed_time': 9475.0, 'temperature': 300.1206591603593, 'magnetic': 4.939655218152189e-05, 'laser_power': 1.0003796004340864, 'pressure': 101322.3576642386, 'humidity': 45.434033743471076}","{'white': -6.489134640507102e-05, 'random_walk': 1.532286152129025e-05, 'flicker': -1.0686743123100382e-06, 'laser_phase': 8.139996863163063e-07, 'qpn': 3.1003324163313975e-14, 'temperature': 2.4131832071861937e-06, 'zeeman': -3.0172390923905752e-09, 'blackbody': 1.3039053088785173e-06, 'aging': 4.7375e-06, 'total': -4.137158820179886e-05}",429228004229873.0,0.0004706473401433951,0.49985214177953236,0.5001478582204676,429228004229873.0,0.0007392911023380855,0.0007492606552085208,3.946303276042604e-05,0.00043118430738296905,1.7223738783412608e-18
9476,9476.0,"{'time': 9476.0, 'dt': 1.0, 'elapsed_time': 9476.0, 'temperature': 300.138873751261, 'magnetic': 4.9470027850597966e-05, 'laser_power': 1.0004323937678739, 'pressure': 101322.07502354425, 'humidity': 45.41314239319501}","{'white': 0.00011714229737139168, 'random_walk': 1.5876583866507634e-05, 'flicker': -2.440733261611241e-07, 'laser_phase': -1.067889591615526e-06, 'qpn': -7.326405243984794e-15, 'temperature': 2.777475025219474e-06, 'zeeman': -2.6498607470101813e-09, 'blackbody': 1.500878274667263e-06, 'aging': 4.738e-06, 'total': 0.00014072062175193596}",429228004229873.0,0.000571904929134905,0.4998203307714743,0.5001796692285256,429228004229873.0,0.0008983461426283201,0.0008414005536633017,4.407002768316509e-05,0.0005278349014517399,2.0929346029976437e-18
9477,9477.0,"{'time': 9477.0, 'dt': 1.0, 'elapsed_time': 9477.0, 'temperature': 300.125392137841, 'magnetic': 4.960582658992949e-05, 'laser_power': 1.0004989451000352, 'pressure': 101322.2264282398, 'humidity': 45.35517775387074}","{'white': -1.778609534347262e-05, 'random_walk': 1.7075579615002287e-05, 'flicker': 6.620442120057869e-07, 'laser_phase': 2.9572632951655456e-07, 'qpn': -2.98210748762217e-14, 'temperature': 2.5078427568200825e-06, 'zeeman': -1.9708670503525664e-09, 'blackbody': 1.3550843774598122e-06, 'aging': 4.7385000000000005e-06, 'total': 8.846711050460475e-06}",429228004229873.0,0.0005366816125022003,0.49983139650207986,0.5001686034979201,429228004229873.0,0.0008430174896006948,0.0008423998750302418,4.411999375151209e-05,0.0004925616187506882,1.9640318928240685e-18
